Session_ID,Timestamp,Weekday,Hour,Product_View,Added_to_Cart,Checkout,Purchase
SESS101303,2025-02-01 04:28:00,Saturday,4,1,1,1,1
SESS101304,2025-05-24 01:56:00,Saturday,1,1,0,0,0
SESS101305,2025-02-05 01:45:00,Wednesday,1,1,0,0,0
SESS101306,2025-05-27 07:42:00,Tuesday,7,1,0,0,0
SESS101307,2025-05-02 07:35:00,Friday,7,1,0,0,0
SESS101308,2025-04-12 00:31:00,Saturday,0,1,1,1,1
SESS101309,2025-03-15 02:03:00,Saturday,2,1,1,0,0
SESS101310,2025-03-31 16:48:00,Monday,16,0,0,0,0
SESS101311,2025-03-30 04:06:00,Sunday,4,1,0,0,0
SESS101312,2025-04-17 03:03:00,Thursday,3,1,1,0,0
SESS101313,2025-06-01 18:58:00,Sunday,18,1,0,0,0
SESS101314,2025-01-31 02:10:00,Friday,2,1,1,1,0
SESS101315,2025-05-27 05:17:00,Tuesday,5,1,0,0,0
SESS101316,2025-01-07 02:24:00,Tuesday,2,1,1,1,1
SESS101317,2025-06-26 22:21:00,Thursday,22,1,0,0,0
SESS101318,2025-06-21 02:10:00,Saturday,2,1,1,1,1
SESS101319,2025-01-20 22:18:00,Monday,22,1,1,1,1
SESS101320,2025-06-09 18:45:00,Monday,18,1,1,1,1
SESS101321,2025-05-17 07:27:00,Saturday,7,1,0,0,0
SESS101322,2025-06-17 01:32:00,Tuesday,1,1,0,0,0
SESS101323,2025-05-20 02:12:00,Tuesday,2,1,1,1,1
SESS101324,2025-05-21 21:56:00,Wednesday,21,1,0,0,0
SESS101325,2025-02-18 07:13:00,Tuesday,7,1,0,0,0
SESS101326,2025-05-01 00:59:00,Thursday,0,1,0,0,0
SESS101327,2025-04-22 17:33:00,Tuesday,17,1,0,0,0
SESS101328,2025-03-03 20:47:00,Monday,20,1,1,1,1
SESS101329,2025-01-17 22:54:00,Friday,22,1,0,0,0
SESS101330,2025-06-15 21:16:00,Sunday,21,1,1,1,1
SESS101331,2025-01-08 23:51:00,Wednesday,23,1,0,0,0
SESS101332,2025-05-25 05:27:00,Sunday,5,1,1,1,1
SESS101333,2025-03-09 00:42:00,Sunday,0,1,0,0,0
SESS101334,2025-01-12 07:50:00,Sunday,7,1,0,0,0
SESS101335,2025-01-23 02:38:00,Thursday,2,1,1,0,0
SESS101336,2025-04-04 18:25:00,Friday,18,1,0,0,0
SESS101337,2025-02-05 23:07:00,Wednesday,23,1,0,0,0
SESS101338,2025-02-01 00:31:00,Saturday,0,1,1,1,1
SESS101339,2025-03-27 04:51:00,Thursday,4,1,1,1,1
SESS101340,2025-02-14 22:17:00,Friday,22,1,1,1,1
SESS101341,2025-04-06 19:20:00,Sunday,19,1,0,0,0
SESS101342,2025-03-06 00:56:00,Thursday,0,1,1,1,1
SESS101343,2025-03-20 16:41:00,Thursday,16,0,0,0,0
SESS101344,2025-06-05 17:53:00,Thursday,17,1,0,0,0
SESS101345,2025-01-14 23:16:00,Tuesday,23,1,1,0,0
SESS101346,2025-04-03 19:34:00,Thursday,19,1,0,0,0
SESS101347,2025-04-10 16:58:00,Thursday,16,0,0,0,0
SESS101348,2025-03-08 01:05:00,Saturday,1,1,0,0,0
SESS101349,2025-03-18 22:55:00,Tuesday,22,1,0,0,0
SESS101350,2025-06-12 02:56:00,Thursday,2,1,0,0,0
SESS101351,2025-01-10 00:55:00,Friday,0,1,0,0,0
SESS101352,2025-05-07 07:47:00,Wednesday,7,1,0,0,0
SESS101353,2025-04-19 19:52:00,Saturday,19,1,1,1,1
SESS101354,2025-05-22 02:29:00,Thursday,2,1,0,0,0
SESS101355,2025-06-14 21:40:00,Saturday,21,1,0,0,0
SESS101356,2025-01-02 04:12:00,Thursday,4,1,1,1,1
SESS101357,2025-05-13 20:54:00,Tuesday,20,1,1,0,0
SESS101358,2025-04-27 07:55:00,Sunday,7,1,1,0,0
SESS101359,2025-03-26 01:12:00,Wednesday,1,1,0,0,0
SESS101360,2025-04-12 04:53:00,Saturday,4,1,1,0,0
SESS101361,2025-05-23 23:58:00,Friday,23,1,0,0,0
SESS101362,2025-03-09 21:03:00,Sunday,21,1,1,1,1
SESS101363,2025-04-05 21:36:00,Saturday,21,1,0,0,0
SESS101364,2025-04-23 06:52:00,Wednesday,6,1,1,0,0
SESS101365,2025-02-19 00:18:00,Wednesday,0,1,0,0,0
SESS101366,2025-04-21 22:38:00,Monday,22,1,0,0,0
SESS101367,2025-06-23 22:26:00,Monday,22,1,0,0,0
SESS101368,2025-01-09 01:16:00,Thursday,1,1,0,0,0
SESS101369,2025-03-06 03:37:00,Thursday,3,1,0,0,0
SESS101370,2025-01-04 07:08:00,Saturday,7,1,0,0,0
SESS101371,2025-04-12 22:45:00,Saturday,22,1,1,1,1
SESS101372,2025-05-23 17:03:00,Friday,17,1,1,0,0
SESS101373,2025-06-05 17:00:00,Thursday,17,1,0,0,0
SESS101374,2025-03-20 04:42:00,Thursday,4,1,0,0,0
SESS101375,2025-05-24 17:37:00,Saturday,17,1,1,1,1
SESS101376,2025-04-30 20:05:00,Wednesday,20,1,0,0,0
SESS101377,2025-02-07 00:07:00,Friday,0,1,0,0,0
SESS101378,2025-05-09 00:47:00,Friday,0,1,0,0,0
SESS101379,2025-03-10 00:33:00,Monday,0,1,0,0,0
SESS101380,2025-03-23 07:48:00,Sunday,7,0,0,0,0
SESS101381,2025-05-24 06:03:00,Saturday,6,1,1,1,1
SESS101382,2025-02-12 06:27:00,Wednesday,6,1,0,0,0
SESS101383,2025-05-07 17:28:00,Wednesday,17,1,0,0,0
SESS101384,2025-05-06 06:31:00,Tuesday,6,1,0,0,0
SESS101385,2025-02-07 19:22:00,Friday,19,1,0,0,0
SESS101386,2025-02-16 21:47:00,Sunday,21,1,1,0,0
SESS101387,2025-05-30 22:37:00,Friday,22,1,1,1,1
SESS101388,2025-01-20 23:49:00,Monday,23,1,1,1,1
SESS101389,2025-06-24 19:25:00,Tuesday,19,1,0,0,0
SESS101390,2025-01-29 02:09:00,Wednesday,2,1,0,0,0
SESS101391,2025-06-19 07:29:00,Thursday,7,1,1,0,0
SESS101392,2025-03-26 17:41:00,Wednesday,17,1,0,0,0
SESS101393,2025-05-26 20:13:00,Monday,20,1,0,0,0
SESS101394,2025-03-15 02:51:00,Saturday,2,1,1,0,0
SESS101395,2025-04-08 18:25:00,Tuesday,18,1,1,0,0
SESS101396,2025-04-13 18:01:00,Sunday,18,1,1,0,0
SESS101397,2025-03-14 20:07:00,Friday,20,1,0,0,0
SESS101398,2025-03-21 20:22:00,Friday,20,1,0,0,0
SESS101399,2025-05-12 22:31:00,Monday,22,1,1,1,1
SESS101400,2025-01-25 05:51:00,Saturday,5,1,1,1,1
SESS101401,2025-05-13 02:29:00,Tuesday,2,1,0,0,0
SESS101402,2025-02-10 07:33:00,Monday,7,1,0,0,0
SESS101403,2025-03-17 06:27:00,Monday,6,1,0,0,0
SESS101404,2025-03-18 20:08:00,Tuesday,20,1,1,1,1
SESS101405,2025-05-26 17:35:00,Monday,17,1,1,1,1
SESS101406,2025-01-26 06:42:00,Sunday,6,1,0,0,0
SESS101407,2025-04-02 00:37:00,Wednesday,0,1,0,0,0
SESS101408,2025-01-31 06:11:00,Friday,6,1,0,0,0
SESS101409,2025-01-12 18:26:00,Sunday,18,1,1,1,1
SESS101410,2025-06-22 06:39:00,Sunday,6,1,1,0,0
SESS101411,2025-02-17 22:11:00,Monday,22,1,0,0,0
SESS101412,2025-03-08 19:27:00,Saturday,19,1,1,1,1
SESS101413,2025-05-04 06:44:00,Sunday,6,1,0,0,0
SESS101414,2025-06-05 07:19:00,Thursday,7,1,0,0,0
SESS101415,2025-04-04 04:51:00,Friday,4,1,1,1,1
SESS101416,2025-01-05 22:54:00,Sunday,22,1,0,0,0
SESS101417,2025-02-07 23:27:00,Friday,23,1,0,0,0
SESS101418,2025-05-18 22:05:00,Sunday,22,1,0,0,0
SESS101419,2025-05-03 05:01:00,Saturday,5,1,0,0,0
SESS101420,2025-06-30 06:31:00,Monday,6,1,0,0,0
SESS101421,2025-05-30 23:12:00,Friday,23,1,0,0,0
SESS101422,2025-04-11 17:21:00,Friday,17,1,0,0,0
SESS101423,2025-04-22 05:54:00,Tuesday,5,1,0,0,0
SESS101424,2025-05-23 01:02:00,Friday,1,1,0,0,0
SESS101425,2025-06-02 07:14:00,Monday,7,1,0,0,0
SESS101426,2025-04-20 02:35:00,Sunday,2,1,0,0,0
SESS101427,2025-04-18 07:07:00,Friday,7,1,0,0,0
SESS101428,2025-03-31 06:44:00,Monday,6,1,1,0,0
SESS101429,2025-05-02 03:28:00,Friday,3,1,1,0,0
SESS101430,2025-03-29 06:08:00,Saturday,6,1,0,0,0
SESS101431,2025-04-11 05:53:00,Friday,5,1,0,0,0
SESS101432,2025-04-04 07:51:00,Friday,7,0,0,0,0
SESS101433,2025-02-11 22:18:00,Tuesday,22,1,1,1,1
SESS101434,2025-02-11 07:06:00,Tuesday,7,1,0,0,0
SESS101435,2025-05-08 01:15:00,Thursday,1,1,1,1,0
SESS101436,2025-04-02 21:11:00,Wednesday,21,1,0,0,0
SESS101437,2025-01-09 18:21:00,Thursday,18,1,0,0,0
SESS101438,2025-01-31 23:31:00,Friday,23,1,1,1,1
SESS101439,2025-05-24 00:57:00,Saturday,0,1,0,0,0
SESS101440,2025-05-12 19:45:00,Monday,19,1,0,0,0
SESS101441,2025-04-28 19:06:00,Monday,19,1,0,0,0
SESS101442,2025-01-27 17:32:00,Monday,17,1,0,0,0
SESS101443,2025-02-23 03:10:00,Sunday,3,1,0,0,0
SESS101444,2025-05-11 07:46:00,Sunday,7,1,1,1,0
SESS101445,2025-02-01 22:28:00,Saturday,22,1,0,0,0
SESS101446,2025-01-02 23:53:00,Thursday,23,1,1,1,1
SESS101447,2025-04-07 05:23:00,Monday,5,1,1,0,0
SESS101448,2025-05-17 05:50:00,Saturday,5,1,0,0,0
SESS101449,2025-04-17 05:57:00,Thursday,5,1,0,0,0
SESS101450,2025-06-25 03:01:00,Wednesday,3,1,0,0,0
SESS101451,2025-05-13 18:05:00,Tuesday,18,1,1,0,0
SESS101452,2025-04-22 17:25:00,Tuesday,17,1,0,0,0
SESS101453,2025-06-14 20:57:00,Saturday,20,1,0,0,0
SESS101454,2025-06-20 01:26:00,Friday,1,1,0,0,0
SESS101455,2025-05-23 01:46:00,Friday,1,1,0,0,0
SESS101456,2025-01-04 00:57:00,Saturday,0,1,0,0,0
SESS101457,2025-06-30 04:28:00,Monday,4,1,0,0,0
SESS101458,2025-06-10 06:44:00,Tuesday,6,1,0,0,0
SESS101459,2025-06-17 04:49:00,Tuesday,4,1,1,1,1
SESS101460,2025-02-03 01:13:00,Monday,1,1,0,0,0
SESS101461,2025-05-15 02:48:00,Thursday,2,1,1,0,0
SESS101462,2025-05-20 00:15:00,Tuesday,0,1,1,1,1
SESS101463,2025-01-17 03:16:00,Friday,3,1,1,1,1
SESS101464,2025-02-02 06:19:00,Sunday,6,1,1,1,1
SESS101465,2025-05-29 23:22:00,Thursday,23,1,0,0,0
SESS101466,2025-05-27 20:45:00,Tuesday,20,1,0,0,0
SESS101467,2025-01-28 02:33:00,Tuesday,2,1,0,0,0
SESS101468,2025-04-04 06:06:00,Friday,6,1,0,0,0
SESS101469,2025-04-16 18:05:00,Wednesday,18,1,0,0,0
SESS101470,2025-05-02 22:28:00,Friday,22,1,0,0,0
SESS101471,2025-04-15 04:55:00,Tuesday,4,1,0,0,0
SESS101472,2025-04-20 06:44:00,Sunday,6,0,0,0,0
SESS101473,2025-05-07 05:52:00,Wednesday,5,1,0,0,0
SESS101474,2025-05-06 06:08:00,Tuesday,6,0,0,0,0
SESS101475,2025-05-12 19:44:00,Monday,19,1,0,0,0
SESS101476,2025-02-11 03:58:00,Tuesday,3,0,0,0,0
SESS101477,2025-06-05 05:07:00,Thursday,5,1,0,0,0
SESS101478,2025-01-11 20:07:00,Saturday,20,1,0,0,0
SESS101479,2025-03-20 01:31:00,Thursday,1,1,1,0,0
SESS101480,2025-04-18 17:59:00,Friday,17,1,0,0,0
SESS101481,2025-02-25 21:52:00,Tuesday,21,1,1,1,1
SESS101482,2025-01-13 05:30:00,Monday,5,1,0,0,0
SESS101483,2025-03-29 04:30:00,Saturday,4,1,0,0,0
SESS101484,2025-02-03 20:32:00,Monday,20,1,0,0,0
SESS101485,2025-06-21 06:09:00,Saturday,6,1,1,0,0
SESS101486,2025-06-21 05:24:00,Saturday,5,1,1,1,0
SESS101487,2025-04-25 00:41:00,Friday,0,1,1,1,1
SESS101488,2025-03-21 19:41:00,Friday,19,1,1,1,1
SESS101489,2025-01-14 22:48:00,Tuesday,22,1,0,0,0
SESS101490,2025-01-31 21:01:00,Friday,21,1,1,0,0
SESS101491,2025-05-30 06:05:00,Friday,6,1,0,0,0
SESS101492,2025-04-13 17:31:00,Sunday,17,1,1,1,1
SESS101493,2025-05-17 02:24:00,Saturday,2,1,1,1,1
SESS101494,2025-02-06 21:16:00,Thursday,21,1,1,0,0
SESS101495,2025-06-23 21:03:00,Monday,21,1,1,1,1
SESS101496,2025-04-10 19:20:00,Thursday,19,1,0,0,0
SESS101497,2025-03-09 04:52:00,Sunday,4,1,1,1,1
SESS101498,2025-03-03 07:32:00,Monday,7,1,0,0,0
SESS101499,2025-01-31 00:03:00,Friday,0,1,0,0,0
SESS101500,2025-01-18 07:01:00,Saturday,7,1,1,0,0
SESS101501,2025-03-10 19:15:00,Monday,19,1,0,0,0
SESS101502,2025-02-03 01:36:00,Monday,1,1,1,0,0
SESS101503,2025-02-22 20:23:00,Saturday,20,1,1,1,1
SESS101504,2025-05-24 06:02:00,Saturday,6,1,0,0,0
SESS101505,2025-06-09 01:41:00,Monday,1,0,0,0,0
SESS101506,2025-01-01 17:59:00,Wednesday,17,0,0,0,0
SESS101507,2025-03-12 00:53:00,Wednesday,0,1,0,0,0
SESS101508,2025-06-11 22:37:00,Wednesday,22,1,1,1,1
SESS101509,2025-01-19 01:05:00,Sunday,1,1,1,1,1
SESS101510,2025-03-14 05:13:00,Friday,5,1,0,0,0
SESS101511,2025-03-24 02:40:00,Monday,2,1,0,0,0
SESS101512,2025-04-27 00:15:00,Sunday,0,1,1,1,0
SESS101513,2025-03-26 16:58:00,Wednesday,16,1,0,0,0
SESS101514,2025-01-02 07:00:00,Thursday,7,0,0,0,0
SESS101515,2025-06-22 21:26:00,Sunday,21,1,0,0,0
SESS101516,2025-05-07 04:34:00,Wednesday,4,1,0,0,0
SESS101517,2025-06-16 18:34:00,Monday,18,1,0,0,0
SESS101518,2025-06-22 06:43:00,Sunday,6,1,0,0,0
SESS101519,2025-04-08 03:24:00,Tuesday,3,1,0,0,0
SESS101520,2025-06-28 16:07:00,Saturday,16,1,0,0,0
SESS101521,2025-04-24 16:14:00,Thursday,16,1,0,0,0
SESS101522,2025-06-25 03:12:00,Wednesday,3,1,0,0,0
SESS101523,2025-03-19 23:14:00,Wednesday,23,0,0,0,0
SESS101524,2025-04-03 17:17:00,Thursday,17,1,0,0,0
SESS101525,2025-06-05 22:00:00,Thursday,22,1,0,0,0
SESS101526,2025-04-12 19:55:00,Saturday,19,1,0,0,0
SESS101527,2025-02-13 22:42:00,Thursday,22,1,0,0,0
SESS101528,2025-06-04 21:04:00,Wednesday,21,1,0,0,0
SESS101529,2025-02-03 00:59:00,Monday,0,1,1,1,0
SESS101530,2025-02-19 16:44:00,Wednesday,16,1,0,0,0
SESS101531,2025-06-25 06:00:00,Wednesday,6,0,0,0,0
SESS101532,2025-06-14 17:54:00,Saturday,17,1,0,0,0
SESS101533,2025-04-16 00:07:00,Wednesday,0,1,0,0,0
SESS101534,2025-04-03 17:56:00,Thursday,17,1,1,0,0
SESS101535,2025-05-18 06:20:00,Sunday,6,1,1,1,1
SESS101536,2025-01-07 23:44:00,Tuesday,23,1,1,1,1
SESS101537,2025-03-21 18:40:00,Friday,18,1,1,1,1
SESS101538,2025-06-11 02:53:00,Wednesday,2,1,1,1,1
SESS101539,2025-01-15 02:33:00,Wednesday,2,1,0,0,0
SESS101540,2025-06-04 06:48:00,Wednesday,6,1,0,0,0
SESS101541,2025-02-01 18:03:00,Saturday,18,1,1,0,0
SESS101542,2025-06-27 18:50:00,Friday,18,1,0,0,0
SESS101543,2025-04-24 17:19:00,Thursday,17,1,0,0,0
SESS101544,2025-01-27 17:35:00,Monday,17,1,0,0,0
SESS101545,2025-04-13 19:39:00,Sunday,19,1,1,1,1
SESS101546,2025-01-04 06:24:00,Saturday,6,1,0,0,0
SESS101547,2025-06-08 19:21:00,Sunday,19,1,0,0,0
SESS101548,2025-01-08 06:33:00,Wednesday,6,1,1,1,1
SESS101549,2025-01-18 22:57:00,Saturday,22,1,0,0,0
SESS101550,2025-03-08 03:26:00,Saturday,3,1,0,0,0
SESS101551,2025-02-17 23:08:00,Monday,23,1,1,1,1
SESS101552,2025-06-17 03:19:00,Tuesday,3,1,0,0,0
SESS101553,2025-02-07 20:30:00,Friday,20,1,1,1,1
SESS101554,2025-05-31 20:03:00,Saturday,20,1,0,0,0
SESS101555,2025-05-24 17:27:00,Saturday,17,1,0,0,0
SESS101556,2025-06-13 22:50:00,Friday,22,1,1,1,1
SESS101557,2025-05-01 02:54:00,Thursday,2,1,0,0,0
SESS101558,2025-06-08 01:26:00,Sunday,1,1,1,0,0
SESS101559,2025-01-12 07:14:00,Sunday,7,0,0,0,0
SESS101560,2025-06-13 23:44:00,Friday,23,1,0,0,0
SESS101561,2025-03-04 07:47:00,Tuesday,7,1,0,0,0
SESS101562,2025-04-07 22:25:00,Monday,22,1,0,0,0
SESS101563,2025-04-03 16:04:00,Thursday,16,1,0,0,0
SESS101564,2025-02-07 01:28:00,Friday,1,1,0,0,0
SESS101565,2025-04-03 17:01:00,Thursday,17,1,1,1,1
SESS101566,2025-02-15 02:54:00,Saturday,2,1,1,1,0
SESS101567,2025-01-26 16:53:00,Sunday,16,1,1,0,0
SESS101568,2025-01-30 02:59:00,Thursday,2,1,0,0,0
SESS101569,2025-04-06 03:42:00,Sunday,3,1,0,0,0
SESS101570,2025-06-10 05:56:00,Tuesday,5,1,1,0,0
SESS101571,2025-02-03 22:12:00,Monday,22,1,0,0,0
SESS101572,2025-03-24 05:40:00,Monday,5,1,1,0,0
SESS101573,2025-02-19 01:50:00,Wednesday,1,1,1,0,0
SESS101574,2025-03-13 20:54:00,Thursday,20,1,0,0,0
SESS101575,2025-05-06 22:46:00,Tuesday,22,1,0,0,0
SESS101576,2025-06-19 18:10:00,Thursday,18,1,0,0,0
SESS101577,2025-06-16 03:31:00,Monday,3,1,1,0,0
SESS101578,2025-05-16 07:45:00,Friday,7,0,0,0,0
SESS101579,2025-05-03 00:37:00,Saturday,0,1,0,0,0
SESS101580,2025-05-30 17:13:00,Friday,17,1,1,0,0
SESS101581,2025-04-12 22:19:00,Saturday,22,1,1,1,1
SESS101582,2025-03-07 18:08:00,Friday,18,1,1,1,1
SESS101583,2025-01-12 06:32:00,Sunday,6,1,0,0,0
SESS101584,2025-05-01 05:26:00,Thursday,5,1,0,0,0
SESS101585,2025-03-12 04:01:00,Wednesday,4,1,1,0,0
SESS101586,2025-04-02 18:18:00,Wednesday,18,1,0,0,0
SESS101587,2025-06-14 18:50:00,Saturday,18,1,1,1,1
SESS101588,2025-05-20 22:21:00,Tuesday,22,1,1,1,1
SESS101589,2025-06-25 00:12:00,Wednesday,0,1,0,0,0
SESS101590,2025-05-21 00:00:00,Wednesday,0,1,1,1,0
SESS101591,2025-04-14 16:30:00,Monday,16,1,0,0,0
SESS101592,2025-02-09 04:14:00,Sunday,4,1,0,0,0
SESS101593,2025-05-02 23:33:00,Friday,23,1,0,0,0
SESS101594,2025-05-01 06:21:00,Thursday,6,1,1,1,0
SESS101595,2025-06-29 05:13:00,Sunday,5,1,0,0,0
SESS101596,2025-01-09 03:08:00,Thursday,3,1,1,0,0
SESS101597,2025-01-04 07:51:00,Saturday,7,1,1,1,1
SESS101598,2025-04-15 01:20:00,Tuesday,1,1,0,0,0
SESS101599,2025-01-09 20:09:00,Thursday,20,1,0,0,0
SESS101600,2025-05-27 04:24:00,Tuesday,4,1,0,0,0
SESS101601,2025-05-18 04:12:00,Sunday,4,1,1,0,0
SESS101602,2025-06-14 01:05:00,Saturday,1,1,0,0,0
SESS101603,2025-02-15 17:52:00,Saturday,17,1,0,0,0
SESS101604,2025-02-17 22:04:00,Monday,22,1,1,1,1
SESS101605,2025-05-15 18:29:00,Thursday,18,1,0,0,0
SESS101606,2025-02-14 02:55:00,Friday,2,1,0,0,0
SESS101607,2025-01-29 20:34:00,Wednesday,20,1,0,0,0
SESS101608,2025-04-10 22:08:00,Thursday,22,1,1,0,0
SESS101609,2025-06-21 07:10:00,Saturday,7,1,0,0,0
SESS101610,2025-05-31 22:32:00,Saturday,22,1,1,1,0
SESS101611,2025-04-25 18:52:00,Friday,18,1,0,0,0
SESS101612,2025-05-16 02:58:00,Friday,2,1,0,0,0
SESS101613,2025-04-29 17:47:00,Tuesday,17,1,0,0,0
SESS101614,2025-04-28 03:44:00,Monday,3,0,0,0,0
SESS101615,2025-03-19 04:39:00,Wednesday,4,1,0,0,0
SESS101616,2025-04-17 23:11:00,Thursday,23,0,0,0,0
SESS101617,2025-04-22 06:24:00,Tuesday,6,0,0,0,0
SESS101618,2025-02-16 19:25:00,Sunday,19,1,1,0,0
SESS101619,2025-02-11 00:56:00,Tuesday,0,1,1,0,0
SESS101620,2025-06-28 22:58:00,Saturday,22,1,0,0,0
SESS101621,2025-05-22 19:23:00,Thursday,19,1,1,0,0
SESS101622,2025-03-26 05:28:00,Wednesday,5,1,1,1,1
SESS101623,2025-06-14 06:24:00,Saturday,6,1,0,0,0
SESS101624,2025-02-20 04:02:00,Thursday,4,1,1,0,0
SESS101625,2025-03-26 06:31:00,Wednesday,6,1,1,0,0
SESS101626,2025-04-23 20:30:00,Wednesday,20,1,0,0,0
SESS101627,2025-02-13 16:38:00,Thursday,16,1,1,1,1
SESS101628,2025-01-20 16:43:00,Monday,16,1,0,0,0
SESS101629,2025-02-15 22:45:00,Saturday,22,1,0,0,0
SESS101630,2025-02-26 06:44:00,Wednesday,6,1,0,0,0
SESS101631,2025-05-14 19:24:00,Wednesday,19,1,0,0,0
SESS101632,2025-06-03 16:03:00,Tuesday,16,1,0,0,0
SESS101633,2025-03-06 03:58:00,Thursday,3,1,1,1,0
SESS101634,2025-03-28 22:43:00,Friday,22,1,1,0,0
SESS101635,2025-06-20 21:46:00,Friday,21,1,1,1,1
SESS101636,2025-05-24 22:39:00,Saturday,22,1,0,0,0
SESS101637,2025-04-20 19:14:00,Sunday,19,1,1,1,1
SESS101638,2025-03-22 16:24:00,Saturday,16,1,1,1,1
SESS101639,2025-06-10 03:02:00,Tuesday,3,1,1,1,1
SESS101640,2025-01-27 21:16:00,Monday,21,1,0,0,0
SESS101641,2025-06-12 04:43:00,Thursday,4,0,0,0,0
SESS101642,2025-06-27 20:21:00,Friday,20,1,0,0,0
SESS101643,2025-06-27 02:54:00,Friday,2,1,1,1,0
SESS101644,2025-04-26 04:32:00,Saturday,4,1,1,1,0
SESS101645,2025-03-01 16:39:00,Saturday,16,1,1,1,1
SESS101646,2025-03-04 18:03:00,Tuesday,18,1,0,0,0
SESS101647,2025-02-21 20:24:00,Friday,20,1,1,0,0
SESS101648,2025-06-04 06:47:00,Wednesday,6,0,0,0,0
SESS101649,2025-02-05 00:20:00,Wednesday,0,1,0,0,0
SESS101650,2025-05-15 05:41:00,Thursday,5,1,0,0,0
SESS101651,2025-03-01 02:21:00,Saturday,2,1,0,0,0
SESS101652,2025-06-20 23:51:00,Friday,23,1,0,0,0
SESS101653,2025-06-06 04:33:00,Friday,4,1,0,0,0
SESS101654,2025-01-02 18:55:00,Thursday,18,1,0,0,0
SESS101655,2025-01-14 20:13:00,Tuesday,20,1,1,1,1
SESS101656,2025-02-22 23:32:00,Saturday,23,1,0,0,0
SESS101657,2025-03-21 21:46:00,Friday,21,1,1,1,1
SESS101658,2025-05-29 06:40:00,Thursday,6,1,0,0,0
SESS101659,2025-05-04 18:23:00,Sunday,18,1,1,1,1
SESS101660,2025-04-21 20:52:00,Monday,20,1,0,0,0
SESS101661,2025-04-09 05:54:00,Wednesday,5,1,0,0,0
SESS101662,2025-03-18 20:35:00,Tuesday,20,1,1,1,1
SESS101663,2025-04-08 07:04:00,Tuesday,7,1,0,0,0
SESS101664,2025-02-20 20:58:00,Thursday,20,1,1,1,1
SESS101665,2025-05-07 04:59:00,Wednesday,4,1,0,0,0
SESS101666,2025-04-07 04:31:00,Monday,4,1,0,0,0
SESS101667,2025-01-20 05:56:00,Monday,5,1,0,0,0
SESS101668,2025-04-09 21:12:00,Wednesday,21,1,0,0,0
SESS101669,2025-04-01 07:40:00,Tuesday,7,1,0,0,0
SESS101670,2025-06-17 04:59:00,Tuesday,4,1,1,1,0
SESS101671,2025-04-03 16:44:00,Thursday,16,1,1,1,0
SESS101672,2025-02-08 00:15:00,Saturday,0,1,0,0,0
SESS101673,2025-02-11 16:07:00,Tuesday,16,1,0,0,0
SESS101674,2025-04-10 04:45:00,Thursday,4,1,0,0,0
SESS101675,2025-05-13 22:56:00,Tuesday,22,1,0,0,0
SESS101676,2025-03-07 01:32:00,Friday,1,0,0,0,0
SESS101677,2025-06-19 04:37:00,Thursday,4,1,0,0,0
SESS101678,2025-01-23 19:40:00,Thursday,19,1,0,0,0
SESS101679,2025-02-07 00:47:00,Friday,0,1,0,0,0
SESS101680,2025-06-29 01:00:00,Sunday,1,0,0,0,0
SESS101681,2025-05-06 16:06:00,Tuesday,16,1,0,0,0
SESS101682,2025-05-16 05:41:00,Friday,5,1,0,0,0
SESS101683,2025-02-16 03:11:00,Sunday,3,1,1,1,0
SESS101684,2025-04-26 22:11:00,Saturday,22,1,0,0,0
SESS101685,2025-02-20 00:57:00,Thursday,0,1,0,0,0
SESS101686,2025-06-09 19:55:00,Monday,19,1,1,1,1
SESS101687,2025-01-18 02:01:00,Saturday,2,1,0,0,0
SESS101688,2025-06-22 19:00:00,Sunday,19,1,0,0,0
SESS101689,2025-01-02 17:06:00,Thursday,17,1,0,0,0
SESS101690,2025-04-08 00:59:00,Tuesday,0,1,0,0,0
SESS101691,2025-06-05 05:21:00,Thursday,5,1,0,0,0
SESS101692,2025-03-22 23:23:00,Saturday,23,1,1,1,1
SESS101693,2025-03-26 19:00:00,Wednesday,19,1,0,0,0
SESS101694,2025-02-05 16:38:00,Wednesday,16,1,0,0,0
SESS101695,2025-06-29 23:23:00,Sunday,23,1,0,0,0
SESS101696,2025-05-03 05:42:00,Saturday,5,1,0,0,0
SESS101697,2025-03-24 16:40:00,Monday,16,1,1,0,0
SESS101698,2025-03-26 06:14:00,Wednesday,6,1,0,0,0
SESS101699,2025-06-06 18:22:00,Friday,18,1,0,0,0
SESS101700,2025-05-02 19:46:00,Friday,19,1,0,0,0
SESS101701,2025-02-06 17:08:00,Thursday,17,1,1,0,0
SESS101702,2025-05-22 06:10:00,Thursday,6,0,0,0,0
SESS101703,2025-01-31 07:42:00,Friday,7,1,1,1,0
SESS101704,2025-06-29 18:06:00,Sunday,18,1,0,0,0
SESS101705,2025-02-12 02:57:00,Wednesday,2,1,1,0,0
SESS101706,2025-06-21 07:57:00,Saturday,7,1,0,0,0
SESS101707,2025-05-18 07:05:00,Sunday,7,1,1,1,1
SESS101708,2025-06-03 18:41:00,Tuesday,18,1,0,0,0
SESS101709,2025-04-09 05:51:00,Wednesday,5,1,1,1,1
SESS101710,2025-03-29 22:47:00,Saturday,22,1,0,0,0
SESS101711,2025-02-03 02:24:00,Monday,2,1,1,1,1
SESS101712,2025-04-11 05:20:00,Friday,5,1,0,0,0
